index radius fiPEG fiRNA psi
476 9.0 0.015 0.0 92.01739626987211
477 9.0 0.015 0.0 92.01739626987211
478 9.0 0.015 0.0 92.01739626987211
479 9.0 0.015 0.0 92.01739626987211
480 9.0 0.015 0.0 92.01739626987211
481 9.0 0.015 0.0 92.01739626987211
482 9.0 0.015 0.0 92.01739626987211
483 9.0 0.015 0.0 92.01739626987211
484 9.0 0.015 0.0 92.01739626987211
485 9.0 0.015 0.0 92.01739626987211
486 9.0 0.015 0.0 92.01739626987211
487 9.0 0.015 0.0 92.01739626987211
488 9.0 0.015 0.0 92.01739626987211
489 9.0 0.015 0.0 92.01739626987211
490 9.0 0.015 0.0 92.01739626987211
491 9.0 0.015 0.0 92.01739626987211
492 9.0 0.015 0.0 92.01739626987211
493 9.0 0.015 0.0 92.01739626987211
494 9.0 0.015 0.0 92.01739626987211
495 9.0 0.015 0.0 92.01739626987211
496 9.0 0.015 0.0 92.01739626987211
497 9.0 0.015 0.0 92.01739626987211
498 9.0 0.015 0.0 92.01739626987211
499 9.0 0.015 0.0 92.01739626987211
